order_id,order_date,region,sales_channel,product_category,customer_segment,customer_age,unit_price,quantity,discount_pct,revenue,cost,profit,shipping_days,satisfaction_score,returned
ORD-01735,2023-09-26 09:49:15.277638820,West,Mobile App,Electronics,Returning,42.0,45.41,2,16.6,90.82,29.39,16.92,4.0,,0
ORD-02188,2024-03-09 20:05:09.754877440,South,Mobile App,Food & Beverage,Returning,44.0,21.83,1,0.0,21.83,13.58,8.24,3.0,4.0,0
ORD-01216,2023-03-20 21:06:23.591795898,South,Mobile App,Electronics,New,45.0,5.0,1,16.1,5.0,3.74,0.46,4.0,4.0,0
ORD-01253,2023-04-03 09:23:19.299649825,South,Mobile App,Home & Garden,New,32.0,15.9,1,17.2,15.9,9.99,3.17,5.0,5.0,1
ORD-01152,2023-02-25 12:11:09.934967484,North,Mobile App,Sports,New,20.0,9.8,1,8.1,9.8,5.46,3.55,2.0,4.0,1
ORD-02280,2024-04-12 10:24:33.136568288,East,In-Store,Food & Beverage,Returning,59.0,24.66,4,2.8,98.65,14.85,36.47,0.0,4.0,0
ORD-02941,2024-12-09 19:39:56.998499248,South,Mobile App,Electronics,Returning,18.0,227.09,1,3.4,227.09,131.07,88.33,4.0,5.0,0
ORD-01935,2023-12-08 10:41:50.455227616,North,Online,Clothing,Returning,66.0,51.94,1,16.3,51.94,31.55,11.89,4.0,5.0,0
ORD-02260,2024-04-05 03:07:17.618809408,North,Online,Electronics,New,37.0,197.8,6,5.0,1186.77,114.32,441.39,3.0,4.0,1
ORD-02448,2024-06-12 18:49:31.485742872,West,In-Store,Home & Garden,Returning,28.0,65.77,1,14.0,65.77,45.03,11.51,0.0,5.0,0
ORD-02201,2024-03-14 14:01:22.841420712,North,In-Store,Food & Beverage,New,18.0,26.2,4,14.5,104.79,15.35,28.22,2.0,2.0,0
ORD-02643,2024-08-22 23:52:47.783891944,East,In-Store,Clothing,New,,21.46,2,13.0,42.93,13.38,10.6,0.0,5.0,0
ORD-02618,2024-08-13 20:46:13.386693344,East,Mobile App,Home & Garden,VIP,39.0,110.87,2,20.2,221.74,62.45,52.0,2.0,4.0,0
ORD-02775,2024-10-10 04:46:42.201100552,South,Phone,Clothing,New,41.0,73.4,3,12.6,220.21,43.81,60.98,6.0,3.0,0
ORD-01530,2023-07-13 13:07:21.220610306,West,Mobile App,Clothing,Returning,58.0,16.2,3,2.8,48.6,10.81,14.81,1.0,4.0,0
ORD-02172,2024-03-03 23:51:21.340670336,East,Online,Electronics,Returning,18.0,112.37,6,12.4,674.24,79.83,111.37,2.0,3.0,1
ORD-02257,2024-04-04 00:49:42.291145576,South,Online,Home & Garden,New,63.0,57.52,4,7.8,230.1,31.89,84.49,5.0,1.0,1
ORD-01240,2023-03-29 15:27:06.213106553,West,Mobile App,Sports,VIP,55.0,5.0,3,22.6,15.0,3.41,1.39,1.0,4.0,0
ORD-02016,2024-01-07 00:36:44.302151076,North,Mobile App,Electronics,New,51.0,148.43,5,1.0,742.14,102.49,222.47,0.0,3.0,0
ORD-02841,2024-11-03 07:13:39.409704856,South,Online,Electronics,Returning,46.0,82.79,2,5.1,165.59,52.16,52.84,2.0,4.0,0
ORD-01187,2023-03-10 06:56:22.091045523,East,Mobile App,Home & Garden,New,25.0,111.23,4,6.1,444.94,86.66,70.97,2.0,5.0,0
ORD-01246,2023-03-31 20:02:16.868434217,South,Online,Clothing,New,26.0,54.78,2,9.4,109.56,39.01,21.19,1.0,4.0,0
ORD-02784,2024-10-13 11:39:28.184092048,East,Mobile App,Electronics,VIP,45.0,5.0,3,14.5,15.0,3.2,3.21,3.0,4.0,0
ORD-02397,2024-05-25 03:50:30.915457728,North,Mobile App,Home & Garden,VIP,,94.78,9,12.9,852.98,67.74,133.63,5.0,4.0,0
ORD-02048,2024-01-18 17:04:21.130565284,West,Online,Clothing,New,55.0,22.11,4,3.3,88.45,14.7,26.7,1.0,5.0,0
ORD-02221,2024-03-21 21:18:38.359179592,North,Online,Home & Garden,New,52.0,80.79,1,1.2,80.79,49.76,30.05,4.0,4.0,0
ORD-01692,2023-09-10 16:57:08.914457228,South,Online,Clothing,Returning,49.0,29.23,2,4.8,58.46,20.56,14.52,2.0,4.0,0
ORD-01302,2023-04-21 06:50:36.318159080,South,In-Store,Sports,Returning,18.0,53.21,5,12.6,266.05,30.69,79.09,,5.0,0
ORD-01283,2023-04-14 08:19:12.576288144,North,Online,Electronics,Returning,29.0,128.28,3,19.4,384.85,72.82,91.67,4.0,5.0,1
ORD-01903,2023-11-26 18:14:13.626813408,East,In-Store,Clothing,Returning,20.0,48.92,2,5.7,97.84,30.32,31.62,0.0,4.0,0
ORD-01505,2023-07-04 10:00:46.823411706,North,Online,Clothing,VIP,31.0,62.38,1,17.2,62.38,41.25,10.4,3.0,4.0,0
ORD-02936,2024-12-07 23:50:38.119059528,North,In-Store,Sports,Returning,48.0,103.48,10,3.4,1034.76,72.87,270.91,,4.0,0
ORD-01321,2023-04-28 05:22:00.060030016,East,Mobile App,Food & Beverage,Returning,19.0,24.53,6,19.8,147.18,17.55,12.75,3.0,4.0,1
ORD-02577,2024-07-29 21:25:50.575287648,East,In-Store,Food & Beverage,Returning,47.0,29.79,4,0.3,119.15,16.69,51.96,0.0,,0
ORD-01511,2023-07-06 14:35:57.478739370,South,Mobile App,Home & Garden,Returning,52.0,5.0,1,9.4,5.0,2.93,1.6,4.0,4.0,0
ORD-02511,2024-07-05 18:58:53.366683344,East,Online,Food & Beverage,VIP,24.0,20.22,5,18.2,101.1,14.67,9.4,1.0,3.0,0
ORD-01621,2023-08-15 18:40:52.826413208,North,Mobile App,Sports,Returning,37.0,206.8,2,15.2,66.97,20.38,16.01,0.0,5.0,0
ORD-02116,2024-02-12 13:03:01.890945472,North,Mobile App,Home & Garden,VIP,41.0,64.3,2,22.9,128.61,40.91,17.33,4.0,4.0,0
ORD-02047,2024-01-18 08:18:29.354677340,North,Online,Home & Garden,New,49.0,114.68,1,3.9,114.68,66.2,43.99,3.0,4.0,0
ORD-01122,2023-02-14 13:15:16.658329164,South,Phone,Sports,New,18.0,38.48,10,16.4,384.82,22.52,96.35,,,1
ORD-02587,2024-08-02 13:04:28.334167088,South,Mobile App,Home & Garden,Returning,45.0,55.62,5,20.0,278.08,37.82,33.48,4.0,4.0,0
ORD-01510,2023-07-06 05:50:05.702851426,East,Online,Electronics,New,31.0,53.01,3,7.7,159.02,30.55,55.17,,,0
ORD-01280,2023-04-13 06:01:37.248624312,West,Online,Electronics,VIP,34.0,98.4,1,14.7,98.4,64.92,18.97,3.0,5.0,0
ORD-02259,2024-04-04 18:21:25.842921464,East,Mobile App,Books,Returning,27.0,8.97,6,8.7,53.83,5.57,15.69,2.0,4.0,1
ORD-02249,2024-04-01 02:42:48.084042024,East,In-Store,Home & Garden,VIP,33.0,132.1,2,28.8,264.21,96.35,-4.46,0.0,4.0,0
ORD-02780,2024-10-12 00:36:01.080540272,North,Online,Sports,Returning,37.0,39.13,2,5.9,78.27,26.45,20.76,2.0,4.0,0
ORD-02755,2024-10-02 21:29:26.683341672,West,Online,Clothing,Returning,28.0,37.8,9,15.8,340.16,23.28,76.76,6.0,5.0,0
ORD-02037,2024-01-14 16:39:51.595797900,East,Phone,Food & Beverage,Returning,36.0,39.53,2,4.3,79.06,22.61,30.45,6.0,3.0,0
ORD-02058,2024-01-22 08:42:58.889444724,South,Online,Home & Garden,VIP,42.0,38.41,3,15.9,115.23,24.21,24.28,2.0,2.0,0
ORD-01756,2023-10-04 01:52:22.571285644,East,In-Store,Electronics,VIP,34.0,276.25,8,22.4,2209.99,178.99,282.52,1.0,4.0,0
ORD-01677,2023-09-05 05:29:12.276138068,South,Online,Food & Beverage,New,38.0,5.0,4,3.8,20.0,3.23,6.32,4.0,2.0,0
ORD-01518,2023-07-09 03:56:59.909954978,West,Mobile App,Electronics,VIP,33.0,279.36,2,18.5,558.73,159.57,136.11,4.0,4.0,0
ORD-02819,2024-10-26 06:24:40.340170088,South,In-Store,Home & Garden,Returning,52.0,23.69,5,10.4,118.46,18.09,15.63,0.0,4.0,1
ORD-02515,2024-07-07 06:02:20.470235120,North,Phone,Sports,VIP,28.0,28.11,2,13.1,56.22,21.66,5.57,6.0,5.0,0
ORD-01067,2023-01-25 11:12:48.984492246,West,Online,Food & Beverage,New,48.0,19.88,1,11.1,19.88,13.1,4.57,3.0,5.0,0
ORD-01332,2023-05-02 05:46:29.594797398,North,In-Store,Clothing,Returning,51.0,25.99,5,11.8,129.95,19.67,16.33,0.0,4.0,0
ORD-01568,2023-07-27 10:10:08.704352176,West,Mobile App,Electronics,Returning,33.0,152.73,2,11.9,305.45,116.89,35.45,4.0,4.0,1
ORD-01869,2023-11-14 08:14:53.246623312,West,Online,Books,VIP,52.0,16.03,1,13.5,16.03,12.75,1.11,3.0,4.0,0
ORD-02586,2024-08-02 04:18:36.558279144,East,In-Store,Clothing,Returning,40.0,59.61,1,,59.61,33.48,22.1,0.0,4.0,0
ORD-02885,2024-11-19 08:51:37.548774392,South,Phone,Home & Garden,VIP,19.0,87.13,6,26.0,522.77,68.99,-27.06,3.0,4.0,0
ORD-02858,2024-11-09 12:13:19.599799904,West,In-Store,Electronics,New,33.0,108.66,2,17.5,217.33,70.04,39.29,0.0,4.0,1
ORD-01472,2023-06-22 08:47:18.219109556,North,Phone,Electronics,Returning,33.0,32.25,1,13.7,32.25,23.41,4.44,2.0,4.0,0
ORD-02644,2024-08-23 08:38:39.559779888,North,Mobile App,Home & Garden,New,38.0,104.23,2,1.0,208.47,75.4,55.56,2.0,5.0,0
ORD-01511,2023-07-06 14:35:57.478739370,South,Mobile App,Home & Garden,Returning,52.0,5.0,1,9.4,5.0,2.93,1.6,4.0,4.0,0
ORD-01477,2023-06-24 04:36:37.098549274,East,Mobile App,Clothing,New,19.0,40.9,2,1.7,81.79,27.09,26.26,3.0,2.0,0
ORD-02917,2024-12-01 01:19:14.377188592,East,Online,Sports,New,38.0,15.02,1,13.9,15.02,9.17,3.77,5.0,4.0,0
ORD-02405,2024-05-28 01:57:25.122561280,South,Mobile App,Books,New,28.0,17.62,3,6.5,52.85,11.97,13.5,3.0,5.0,0
ORD-01318,2023-04-27 03:04:24.732366184,North,In-Store,Clothing,Returning,42.0,5.0,1,16.0,5.0,3.54,0.66,0.0,4.0,0
ORD-01961,2023-12-17 22:34:16.628314156,East,Online,Electronics,Returning,39.0,228.74,2,1.5,457.49,155.9,138.62,5.0,3.0,0
ORD-02724,2024-09-21 13:47:41.630815408,East,Online,Electronics,VIP,58.0,28.64,3,11.9,85.93,16.99,24.71,3.0,5.0,0
ORD-02882,2024-11-18 06:34:02.221110560,East,Phone,Clothing,Returning,18.0,46.35,9,9.9,417.13,29.5,110.24,,4.0,0
ORD-01581,2023-08-01 04:06:21.790895448,West,Mobile App,Clothing,VIP,,40.27,2,28.2,80.55,31.34,-4.83,4.0,1.0,1
ORD-01132,2023-02-18 04:53:54.417208604,North,In-Store,Sports,Returning,28.0,59.06,2,4.3,118.11,35.66,41.66,1.0,4.0,0
ORD-02730,2024-09-23 18:22:52.286143072,South,Online,Books,Returning,58.0,29.29,2,14.7,58.58,17.17,15.61,4.0,2.0,0
ORD-02171,2024-03-03 15:05:29.564782392,West,Online,Home & Garden,VIP,51.0,109.61,7,15.8,767.24,82.11,70.97,2.0,4.0,0
ORD-02018,2024-01-07 18:08:27.853926964,West,Online,Home & Garden,Returning,57.0,87.24,2,14.9,174.47,57.92,32.6,6.0,5.0,0
ORD-01868,2023-11-13 23:29:01.470735368,West,Online,Home & Garden,Returning,,48.07,4,18.4,192.29,31.34,31.52,5.0,5.0,0
ORD-02957,2024-12-15 15:53:45.412706352,South,In-Store,Clothing,VIP,29.0,51.72,1,18.2,51.72,38.14,4.15,0.0,4.0,0
ORD-01368,2023-05-15 09:17:33.526763382,North,Online,Electronics,Returning,35.0,139.27,3,1.5,417.81,101.11,108.16,6.0,4.0,0
ORD-01732,2023-09-25 07:31:39.949974988,East,Online,Sports,VIP,37.0,103.16,6,10.7,618.96,77.63,86.79,5.0,3.0,0
ORD-02368,2024-05-14 13:40:29.414707352,North,Online,Sports,New,46.0,77.49,2,5.5,154.98,45.5,55.41,4.0,3.0,0
ORD-01125,2023-02-15 15:32:51.985992996,South,Mobile App,Sports,Returning,34.0,100.03,5,10.8,500.13,55.53,168.21,3.0,3.0,0
ORD-01861,2023-11-11 10:07:59.039519760,South,Online,Books,VIP,67.0,7.28,5,,36.42,4.87,7.06,4.0,4.0,0
ORD-02106,2024-02-08 21:24:24.132066032,South,Mobile App,Clothing,New,44.0,5.0,4,19.6,20.0,3.33,2.78,2.0,5.0,0
ORD-01256,2023-04-04 11:40:54.627313657,West,In-Store,Food & Beverage,Returning,46.0,33.22,6,17.6,199.34,18.88,50.97,0.0,2.0,0
ORD-02974,2024-12-21 20:53:25.602801400,North,Online,Clothing,Returning,26.0,106.5,5,6.0,532.48,76.71,116.77,1.0,4.0,0
ORD-02114,2024-02-11 19:31:18.339169584,East,Online,Clothing,Returning,33.0,64.55,9,,580.96,40.0,167.44,3.0,3.0,0
ORD-01289,2023-04-16 12:54:23.231615808,East,Online,Books,Returning,36.0,8.58,3,8.9,25.73,4.74,9.22,3.0,2.0,0
ORD-02287,2024-04-14 23:45:35.567783896,South,Mobile App,Electronics,New,37.0,133.58,1,14.3,133.58,82.46,32.01,6.0,3.0,0
ORD-01777,2023-10-11 17:55:29.864932468,East,Online,Clothing,Returning,39.0,41.09,1,7.6,41.09,23.52,14.43,2.0,3.0,0
ORD-01081,2023-01-30 13:54:53.846923462,East,Online,Electronics,VIP,23.0,109.88,6,27.9,659.27,87.87,-51.93,2.0,3.0,0
ORD-01053,2023-01-20 08:30:44.122061030,West,Phone,Home & Garden,Returning,45.0,56.77,5,4.4,283.83,38.39,79.42,4.0,4.0,0
ORD-02790,2024-10-15 16:14:38.839419712,North,Online,Clothing,Returning,40.0,42.41,2,8.6,84.83,23.92,29.7,5.0,,1
ORD-02084,2024-01-31 20:35:25.062531268,West,Mobile App,Electronics,Returning,63.0,94.71,6,11.3,568.28,53.17,185.23,3.0,2.0,1
ORD-01557,2023-07-23 09:45:39.169584792,North,Online,Sports,New,18.0,81.96,3,2.4,245.87,63.61,49.19,3.0,5.0,0
ORD-01040,2023-01-15 14:34:31.035517759,North,Mobile App,Books,Returning,45.0,16.85,5,19.7,84.25,11.47,10.28,2.0,4.0,0
ORD-02133,2024-02-18 18:02:42.081040520,North,In-Store,Electronics,New,48.0,143.52,1,7.5,143.52,111.74,20.98,2.0,4.0,0
ORD-01261,2023-04-06 07:30:13.506753377,West,In-Store,Books,VIP,18.0,29.77,1,29.7,29.77,20.94,-0.0,1.0,5.0,0
ORD-02502,2024-07-02 12:06:07.383691848,North,Phone,Electronics,New,,107.16,2,5.1,214.31,81.52,40.41,6.0,3.0,0
ORD-02470,2024-06-20 19:38:30.555277640,East,Online,Sports,VIP,56.0,46.29,6,28.3,277.72,34.26,-6.46,3.0,2.0,0
ORD-01083,2023-01-31 07:26:37.398699349,North,Phone, Sports,New,47.0,93.04,5,14.2,465.19,63.34,82.55,5.0,,0
ORD-02125,2024-02-15 19:55:47.873936968,East,In-Store,Home & Garden,Returning,37.0,24.02,3,4.7,72.05,14.64,24.71,0.0,4.0,0
ORD-02584,2024-08-01 10:46:53.006503256,West,In-Store,Home & Garden,Returning,66.0,105.97,1,8.0,105.97,71.69,25.85,0.0,5.0,0
ORD-02628,2024-08-17 12:24:51.145572784,North,Mobile App,Home & Garden,VIP,39.0,86.29,3,25.1,258.87,54.34,30.79,2.0,3.0,0
ORD-01828,2023-10-30 08:54:30.435217608,East,In-Store,Clothing,Returning,18.0,43.14,4,7.6,172.57,26.62,52.93,0.0,5.0,0
ORD-01030,2023-01-11 22:55:53.276638319,East,Online,Sports,Returning,36.0,41.7,1,10.0,41.7,29.61,7.94,2.0,3.0,1
ORD-01513,2023-07-07 08:07:41.030515258,West,In-Store,Home & Garden,Returning,21.0,71.25,4,8.3,284.99,49.66,62.72,0.0,1.0,0
ORD-02867,2024-11-12 19:06:05.582791400,North,Mobile App,Electronics,New,20.0,110.91,6,3.5,665.48,73.69,200.34,4.0,5.0,1
ORD-02301,2024-04-20 02:27:40.430215112,West,Phone,Electronics,Returning,67.0,52.07,7,11.2,364.5,30.94,107.05,5.0,4.0,0
ORD-02680,2024-09-05 12:09:43.491745872,South,Mobile App,Electronics,VIP,46.0,114.17,6,19.2,685.03,79.12,79.07,,5.0,0
ORD-02164,2024-03-01 01:44:27.133566784,North,Online,Electronics,Returning,32.0,94.16,1,3.5,94.16,58.42,32.4,4.0,2.0,0
ORD-02225,2024-03-23 08:22:05.462731368,East,Mobile App,Electronics,VIP,49.0,87.73,5,15.5,438.65,54.7,97.0,1.0,3.0,1
ORD-02309,2024-04-23 00:34:34.637318664,West,In-Store,Books,New,20.0,5.0,1,11.3,5.0,3.04,1.39,1.0,3.0,0
ORD-02704,2024-09-14 06:30:26.113056528,South,Phone,Food & Beverage,New,42.0,26.22,3,3.0,78.66,15.68,29.22,4.0,4.0,0
ORD-01955,2023-12-15 17:59:05.972986492,South,Mobile App,Sports,Returning,27.0,74.47,2,4.2,148.93,57.57,27.5,5.0,3.0,0
ORD-01860,2023-11-11 01:22:07.263631816,East,Mobile App,Home & Garden,New,27.0,84.18,1,4.6,84.18,59.4,20.88,3.0,4.0,0
ORD-02839,2024-11-02 13:41:55.857928968,North,Mobile App,Sports,VIP,32.0,32.98,1,19.3,32.98,19.53,7.1,2.0,5.0,0
ORD-02970,2024-12-20 09:49:58.499249624,North,Phone,Books,VIP,30.0,13.74,3,,41.23,10.96,-2.09,6.0,4.0,0
ORD-01048,2023-01-18 12:41:25.242621310,South,In-Store,Books,VIP,26.0,40.24,6,21.9,241.44,23.19,49.42,0.0,3.0,0
ORD-02195,2024-03-12 09:26:12.186093048,West,In-Store,Books,Returning,47.0,35.0,5,1.4,174.98,21.93,62.83,0.0,3.0,0
ORD-02860,2024-11-10 05:45:03.151575792,East,Mobile App,Home & Garden,New,37.0,92.68,4,0.8,370.71,63.12,115.18,2.0,5.0,0
ORD-01467,2023-06-20 12:57:59.339669836,West,Online,Electronics,New,42.0,69.66,2,8.0,139.33,39.93,48.35,4.0,4.0,0
ORD-01153,2023-02-25 20:57:01.710855428,South,Mobile App,Clothing,New,42.0,19.89,1,17.5,19.89,12.91,3.52,5.0,5.0,0
ORD-02573,2024-07-28 10:22:23.471735872,West,Phone,Sports,Returning,,44.37,3,17.1,133.12,24.59,36.66,5.0,3.0,0
ORD-02880,2024-11-17 13:02:18.669334672,East,In-Store,Electronics,New,62.0,119.85,1,4.8,119.85,92.38,21.75,0.0,5.0,1
ORD-01394,2023-05-24 21:09:59.699849926,South,Mobile App,Food & Beverage,VIP,34.0,36.96,4,27.4,147.86,26.44,1.54,2.0,4.0,0
ORD-01123,2023-02-14 22:01:08.434217108,North,In-Store,FOOD & BEVERAGE,VIP,46.0,31.12,3,28.3,93.35,19.65,7.95,0.0,4.0,0
ORD-01355,2023-05-10 15:21:20.440220110,East,Online,Home & Garden,VIP,27.0,118.77,1,26.1,118.77,89.44,-1.65,1.0,4.0,0
ORD-01134,2023-02-18 22:25:37.968984492,West,Mobile App,Home & Garden,New,30.0,17.91,2,16.8,35.83,13.23,3.33,3.0,3.0,0
ORD-01268,2023-04-08 20:51:15.937968985,South,Online,Books,New,46.0,16.94,1,4.2,16.94,10.74,5.49,5.0,3.0,0
ORD-01385,2023-05-21 14:17:13.716858430,West,In-Store, Home & Garden,Returning,48.0,32.61,3,10.9,97.83,23.35,17.13,0.0,4.0,0
ORD-01609,2023-08-11 09:30:31.515757880,East,Online,Clothing,New,23.0,78.48,1,2.2,78.48,61.85,14.9,3.0,,0
ORD-01220,2023-03-22 08:09:50.695347674,East,Mobile App,Clothing,Returning,24.0,35.78,6,9.1,214.71,27.22,31.76,3.0,1.0,0
ORD-01041,2023-01-15 23:20:22.811405703,South,In-Store,Clothing,New,18.0,40.87,2,17.8,81.75,28.69,9.82,0.0,,0
ORD-01219,2023-03-21 23:23:58.919459730,West,Online,Clothing,New,18.0,43.13,3,8.7,129.38,29.37,30.04,4.0,5.0,0
ORD-01597,2023-08-07 00:20:10.205102552,North,In-Store,Electronics,New,54.0,5.0,3,12.2,15.0,3.75,1.92,0.0,5.0,0
ORD-02542,2024-07-17 02:40:38.419209608,East,Online,Books,Returning,34.0,30.74,5,1.9,153.72,21.9,41.35,1.0,4.0,0
ORD-02251,2024-04-01 20:14:31.635817912,South,Online,Food & Beverage,VIP,21.0,11.15,2,21.4,22.3,6.17,5.2,1.0,4.0,0
ORD-01680,2023-09-06 07:46:47.603801900,West,Online,Clothing,Returning,18.0,38.08,4,15.9,152.31,25.84,24.71,4.0,5.0,0
ORD-02340,2024-05-04 08:16:19.689844920,North,Mobile App,Books,VIP,40.0,14.46,1,26.0,14.46,8.25,2.46,3.0,4.0,0
ORD-02913,2024-11-29 14:15:47.273636816,South,Phone,Clothing,New,43.0,51.0,1,7.9,51.0,37.97,9.02,3.0,2.0,0
ORD-01862,2023-11-11 18:53:50.815407704,South,Phone,Electronics,VIP,54.0,60.61,9,22.5,545.48,45.14,16.24,,4.0,0
ORD-01541,2023-07-17 13:31:50.755377690,East,Mobile App,Home & Garden,VIP,41.0,35.22,2,21.2,70.44,27.8,-0.11,1.0,3.0,0
ORD-02190,2024-03-10 13:36:53.306653328,North,Online,Clothing,Returning,31.0,29.93,1,0.4,29.93,19.03,10.79,5.0,1.0,0
ORD-01856,2023-11-09 14:18:40.160080040,North,Online,Electronics,Returning,39.0,51.64,3,0.3,154.92,31.26,60.74,3.0,5.0,0
ORD-02881,2024-11-17 21:48:10.445222616,West,Mobile App,Home & Garden,Returning,55.0,69.9,1,4.0,69.9,53.14,13.97,2.0,4.0,0
ORD-02887,2024-11-20 02:23:21.100550280,North,In-Store,Food & Beverage,Returning,43.0,36.36,9,15.6,327.23,28.94,15.81,0.0,4.0,0
ORD-02082,2024-01-31 03:03:41.510755380,South,Online,Books,Returning,36.0,16.01,1,13.6,16.01,10.49,3.34,2.0,4.0,0
ORD-02493,2024-06-29 05:13:21.400700352,North,Mobile App,Clothing,Returning,38.0,74.84,1,19.4,74.84,42.32,18.02,2.0,3.0,1
ORD-02296,2024-04-18 06:38:21.550775392,North,In-Store,Home & Garden,New,55.0,99.8,2,15.9,199.6,71.78,24.41,1.0,5.0,0
ORD-02077,2024-01-29 07:14:22.631315660,East,Online,Electronics,Returning,37.0,151.76,5,16.0,758.82,102.71,123.69,5.0,4.0,0
ORD-02095,2024-02-04 20:59:54.597298652,North,Mobile App,Clothing,Returning,27.0,48.56,1,16.9,48.56,34.09,6.29,0.0,4.0,0
ORD-02582,2024-07-31 17:15:09.454727368,East,Online,Books,New,36.0,19.13,2,0.9,38.27,12.52,12.87,6.0,4.0,0
ORD-02828,2024-10-29 13:17:26.323161584,East,Mobile App,Clothing,Returning,,38.17,2,10.3,76.35,21.6,25.28,1.0,5.0,0
ORD-02792,2024-10-16 09:46:22.391195600,South,In-Store,Food & Beverage,Returning,,25.5,1,4.8,25.5,18.46,5.81,1.0,3.0,0
ORD-02756,2024-10-03 06:15:18.459229616,West,Online,Sports,New,32.0,60.49,1,16.2,60.49,34.6,16.12,6.0,4.0,0
ORD-02827,2024-10-29 04:31:34.547273640,West,In-Store,Electronics,New,34.0,142.5,2,19.2,284.99,111.38,7.57,0.0,4.0,1
ORD-02955,2024-12-14 22:22:01.860930464,West,Mobile App,Home & Garden,Returning,47.0,73.02,5,15.8,365.09,58.24,16.19,2.0,2.0,0
ORD-02283,2024-04-13 12:42:08.464232120,North,Mobile App,Books,Returning,34.0,11.42,1,4.7,11.42,7.04,3.84,3.0,4.0,0
ORD-01921,2023-12-03 07:59:45.592796400,South,Mobile App,Sports,New,33.0,148.53,2,6.2,297.06,100.73,77.11,0.0,4.0,0
ORD-01336,2023-05-03 16:49:56.698349174,West,In-Store,Home & Garden,New,42.0,51.1,1,2.5,51.1,31.54,18.31,0.0,2.0,0
ORD-01232,2023-03-26 17:20:12.006003002,East,Phone,Clothing,Returning,32.0,27.86,2,14.5,55.72,18.94,9.77,5.0,4.0,0
ORD-02999,2024-12-31 00:00:00.000000000,North,Online,Electronics,New,32.0,81.6,3,12.6,244.81,63.29,23.99,4.0,3.0,0
ORD-02427,2024-06-05 02:46:24.192096048,West,In-Store,Electronics,New,,133.32,3,6.4,399.96,85.6,117.59,0.0,4.0,0
ORD-01158,2023-02-27 16:46:20.590295148,North,In-Store,Food & Beverage,New,22.0,20.43,2,15.8,40.86,12.61,9.19,0.0,3.0,1
ORD-01468,2023-06-20 21:43:51.115557780,North,In-Store,Food & Beverage,VIP,18.0,24.62,6,17.7,147.69,15.86,26.43,0.0,5.0,0
ORD-01887,2023-11-20 22:00:25.212606304,North,In-Store,Sports,Returning,18.0,5.0,1,6.1,5.0,3.04,1.66,1.0,4.0,0
ORD-01872,2023-11-15 10:32:28.574287144,East,Mobile App,Electronics,Returning,64.0,229.97,2,10.6,459.94,135.74,139.75,4.0,4.0,0
ORD-02623,2024-08-15 16:35:32.266133064,West,Mobile App,Sports,Returning,18.0,73.02,1,17.7,73.02,52.21,7.85,4.0,5.0,0
ORD-02038,2024-01-15 01:25:43.371685844,North,Online,Sports,Returning,37.0,37.01,5,5.3,185.05,27.11,39.64,1.0,4.0,1
ORD-02056,2024-01-21 15:11:15.337668836,East,In-Store,Clothing,VIP,34.0,15.2,6,14.1,91.22,8.76,25.79,0.0,5.0,0
ORD-02653,2024-08-26 15:31:25.542771384,South,Online,Clothing,VIP,54.0,97.49,1,15.2,97.49,61.66,21.05,3.0,3.0,0
ORD-01585,2023-08-02 15:09:48.894447224,North,In-Store,Food & Beverage,Returning,48.0,46.67,1,14.9,46.67,33.02,6.7,0.0,4.0,1
ORD-01205,2023-03-16 20:41:54.057028514,North,Phone,Home & Garden,VIP,46.0,82.2,5,16.5,411.0,46.29,111.55,5.0,5.0,1
ORD-01003,2023-01-02 02:17:35.327663831,East,Online,Electronics,Returning,47.0,198.28,1,9.0,198.28,156.7,23.64,1.0,4.0,0
ORD-01892,2023-11-22 17:49:44.092046024,West,Mobile App,Home & Garden,VIP,39.0,91.16,4,27.6,364.64,62.33,14.75,4.0,3.0,0
ORD-01046,2023-01-17 19:09:41.690845422,South,Online,Clothing,New,28.0,15.76,1,10.6,15.76,12.2,1.88,2.0,3.0,0
ORD-02134,2024-02-19 02:48:33.856928464,East,Online,Food & Beverage,Returning,18.0,15.73,5,6.0,78.65,10.58,21.01,3.0,5.0,1
ORD-02850,2024-11-06 14:06:25.392696352,North,In-Store,Electronics,New,52.0,79.65,1,3.1,79.65,60.35,16.83,1.0,4.0,0
ORD-02487,2024-06-27 00:38:10.745372688,East,Online,Sports,VIP,37.0,88.83,5,25.5,444.17,65.42,4.02,3.0,4.0,0
ORD-02200,2024-03-14 05:15:31.065532768,East,In-Store,Clothing,Returning,40.0,63.84,1,9.6,63.84,37.75,19.96,2.0,3.0,0
ORD-01693,2023-09-11 01:43:00.690345172,North,In-Store,Home & Garden,VIP,49.0,54.57,2,17.2,109.15,34.86,20.66,0.0,3.0,0
ORD-02678,2024-09-04 18:37:59.939969984,North,Mobile App,Sports,New,24.0,27.13,1,19.9,27.13,15.22,6.51,0.0,5.0,0
ORD-02698,2024-09-12 01:55:15.457728864,West,Phone,Food & Beverage,New,55.0,24.6,4,0.9,98.41,14.59,39.15,5.0,4.0,1
ORD-01714,2023-09-18 17:46:07.983991996,South,Online,Home & Garden,VIP,51.0,63.77,1,14.7,63.77,36.33,18.07,3.0,4.0,0
