order_id,order_date,region,sales_channel,product_category,customer_segment,customer_age,unit_price,quantity,discount_pct,revenue,cost,profit,shipping_days,satisfaction_score,returned,price_outlier_flag,order_year,order_month,order_quarter,order_dayofweek,net_revenue,profit_margin,revenue_per_unit
ORD-02120,2024-02-14 00:06:28.994497248,West,Online,Clothing,VIP,37,16.65,2,24.4,33.29,9.48,6.21,6,3,0,0,2024,2,1,Wednesday,25.17,18.65,16.64
ORD-02670,2024-09-01 20:31:05.732866432,South,Online,Books,Returning,41,12.76,5,14.2,63.81,9.47,7.39,5,4,0,0,2024,9,3,Sunday,54.75,11.58,12.76
ORD-01177,2023-03-06 15:17:44.332166083,South,In-Store,Books,New,47,20.36,9,11.5,183.22,14.13,35.01,1,4,0,0,2023,3,1,Monday,162.15,19.11,20.36
ORD-02942,2024-12-10 04:25:48.774387192,East,Online,Electronics,VIP,49,63.59,3,21.7,190.77,40.9,26.67,3,4,1,0,2024,12,4,Tuesday,149.37,13.98,63.59
ORD-02609,2024-08-10 13:53:27.403701856,South,Phone,Home & Garden,New,23,84.77,2,9.5,169.54,62.49,28.38,7,2,0,0,2024,8,3,Saturday,153.43,16.74,84.77
ORD-02744,2024-09-28 21:04:57.148574288,South,Online,Electronics,Returning,23,69.66,7,7.6,487.64,41.02,163.29,5,4,0,0,2024,9,3,Saturday,450.58,33.49,69.66
ORD-02846,2024-11-05 03:02:58.289144576,North,Phone,Electronics,VIP,56,141.1,2,25.2,282.2,100.04,10.98,6,5,0,0,2024,11,4,Tuesday,211.09,3.89,141.1
ORD-01252,2023-04-03 00:37:27.523761881,West,Mobile App,Clothing,New,18,37.99,4,9.6,151.95,24.85,37.97,0,4,1,0,2023,4,2,Monday,137.36,24.99,37.99
ORD-01414,2023-06-01 04:27:15.217608804,East,In-Store,Clothing,New,35,71.21,3,9.7,213.63,52.15,36.45,0,4,0,0,2023,6,2,Thursday,192.91,17.06,71.21
ORD-01558,2023-07-23 18:31:30.945472736,East,Online,Food & Beverage,Returning,47,15.09,4,4.9,60.36,10.44,15.62,5,5,0,0,2023,7,3,Sunday,57.4,25.88,15.09
ORD-01553,2023-07-21 22:42:12.066033016,East,Phone,Books,New,44,31.55,5,7.9,157.74,24.58,22.46,4,5,0,0,2023,7,3,Friday,145.28,14.24,31.55
ORD-01193,2023-03-12 11:31:32.746373187,East,In-Store,Sports,VIP,31,66.44,1,11.2,66.44,43.87,15.15,0,5,0,0,2023,3,1,Sunday,59.0,22.8,66.44
ORD-02146,2024-02-23 11:58:55.167583792,East,Mobile App,Sports,Returning,51,92.12,1,4.0,92.12,67.07,21.4,1,4,0,0,2024,2,1,Friday,88.44,23.23,92.12
ORD-01707,2023-09-16 04:25:05.552776388,West,Online,Electronics,Returning,38,235.49,3,9.3,706.48,174.34,117.95,5,4,0,0,2023,9,3,Saturday,640.78,16.7,235.49
ORD-02039,2024-01-15 10:11:35.147573788,South,In-Store,Food & Beverage,Returning,23,29.94,1,4.7,29.94,20.98,7.57,0,5,0,0,2024,1,1,Monday,28.53,25.28,29.94
ORD-01445,2023-06-12 12:09:00.270135068,West,Online,Food & Beverage,Returning,26,31.22,7,9.9,218.53,23.43,32.98,3,3,1,0,2023,6,2,Monday,196.9,15.09,31.22
ORD-02617,2024-08-13 12:00:21.610805400,East,Mobile App,Electronics,Returning,25,157.42,1,19.3,157.42,98.57,28.48,1,4,0,0,2024,8,3,Tuesday,127.04,18.09,157.42
ORD-01936,2023-12-08 19:27:42.231115560,North,Mobile App,Food & Beverage,New,53,13.8,3,7.4,41.41,9.72,9.18,0,4,0,0,2023,12,4,Friday,38.35,22.17,13.8
ORD-01997,2023-12-31 02:05:20.560280140,North,Online,Clothing,VIP,27,73.04,1,27.1,73.04,55.48,-2.27,2,4,0,0,2023,12,4,Sunday,53.25,-3.11,73.04
ORD-02500,2024-07-01 18:34:23.831915960,South,Online,Home & Garden,Returning,72,37.14,4,14.1,148.56,24.63,29.15,0,4,0,0,2024,7,3,Monday,127.61,19.62,37.14
ORD-01451,2023-06-14 16:44:10.925462732,East,Phone,Home & Garden,VIP,30,77.8,4,10.7,311.21,60.37,36.43,5,4,1,0,2023,6,2,Wednesday,277.91,11.71,77.8
ORD-02403,2024-05-27 08:25:41.570785392,East,Online,Electronics,Returning,22,96.02,1,7.4,96.02,73.31,15.65,3,5,0,0,2024,5,2,Monday,88.91,16.3,96.02
ORD-01464,2023-06-19 10:40:24.012006004,West,In-Store,Sports,VIP,49,119.07,3,28.2,357.2,67.58,53.81,0,4,0,0,2023,6,2,Monday,256.47,15.06,119.07
ORD-02987,2024-12-26 14:49:38.689344672,South,In-Store,Food & Beverage,Returning,20,5.0,2,9.8,10.0,3.88,1.25,0,4,0,0,2024,12,4,Thursday,9.02,12.5,5.0
ORD-01458,2023-06-17 06:05:13.356678340,North,In-Store,Clothing,New,42,65.49,1,15.2,65.49,40.85,14.68,2,4,0,0,2023,6,2,Saturday,55.54,22.42,65.49
ORD-02380,2024-05-18 22:50:50.725362680,North,Online,Electronics,Returning,20,102.79,4,18.7,411.16,66.68,67.64,1,4,0,0,2024,5,2,Saturday,334.27,16.45,102.79
ORD-01948,2023-12-13 04:38:03.541770888,West,Online,Books,VIP,37,20.69,4,19.4,82.76,13.15,14.08,4,4,0,0,2023,12,4,Wednesday,66.7,17.01,20.69
ORD-02820,2024-10-26 15:10:32.116058032,North,Online,Books,Returning,44,21.35,1,7.2,21.35,15.75,4.06,3,4,0,0,2024,10,4,Saturday,19.81,19.02,21.35
ORD-02411,2024-05-30 06:32:35.777888944,North,Online,Clothing,Returning,18,53.33,2,3.5,106.66,35.55,31.88,5,5,0,0,2024,5,2,Thursday,102.93,29.89,53.33
ORD-01369,2023-05-15 18:03:25.302651326,North,Mobile App,Electronics,VIP,26,66.74,1,12.1,66.74,47.75,10.89,0,4,0,0,2023,5,2,Monday,58.66,16.32,66.74
ORD-01484,2023-06-26 17:57:39.529764882,East,In-Store,Electronics,New,41,198.11,2,1.4,396.23,154.94,81.0,0,4,0,0,2023,6,2,Monday,390.68,20.44,198.12
ORD-01681,2023-09-06 16:32:39.379689844,North,Mobile App,Electronics,New,22,66.26,1,15.3,66.26,44.2,11.94,2,5,0,0,2023,9,3,Wednesday,56.12,18.02,66.26
ORD-01883,2023-11-19 10:56:58.109054528,North,Online,Electronics,Returning,40,174.95,2,11.6,349.9,116.85,94.51,4,4,0,0,2023,11,4,Sunday,309.31,27.01,174.95
ORD-01307,2023-04-23 02:39:55.197598800,South,In-Store,Sports,Returning,30,61.1,1,8.6,61.1,46.41,9.46,0,5,0,0,2023,4,2,Sunday,55.85,15.48,61.1
ORD-01285,2023-04-15 01:50:56.128064032,North,Online,Home & Garden,Returning,54,55.9,4,9.7,223.59,40.34,40.51,5,5,0,0,2023,4,2,Saturday,201.9,18.12,55.9
ORD-02269,2024-04-08 10:00:03.601800904,North,Mobile App,Clothing,Returning,32,45.74,6,4.2,274.47,25.45,110.24,0,5,1,0,2024,4,2,Monday,262.94,40.16,45.74
ORD-02194,2024-03-12 00:40:20.410205104,North,Online,Electronics,VIP,43,78.71,1,19.3,78.71,61.01,2.52,6,4,0,0,2024,3,1,Tuesday,63.52,3.2,78.71
ORD-02431,2024-06-06 13:49:51.295647824,South,Phone,Electronics,Returning,32,120.14,8,9.7,961.15,94.26,113.96,9,5,1,0,2024,6,2,Thursday,867.92,11.86,120.14
ORD-02849,2024-11-06 05:20:33.616808408,East,Online,Home & Garden,New,46,45.95,4,4.0,183.8,36.63,29.84,4,4,0,0,2024,11,4,Wednesday,176.45,16.24,45.95
ORD-02271,2024-04-09 03:31:47.153576792,West,Online,Electronics,VIP,39,238.7,2,21.6,477.4,167.73,38.68,4,3,0,0,2024,4,2,Tuesday,374.28,8.1,238.7
ORD-01875,2023-11-16 12:50:03.901950976,North,In-Store,Sports,Returning,57,26.06,2,3.1,52.11,19.24,12.04,0,4,0,0,2023,11,4,Thursday,50.49,23.1,26.06
ORD-02011,2024-01-05 04:47:25.422711356,West,Online,Sports,VIP,67,5.0,2,26.0,10.0,3.81,-0.23,4,5,1,0,2024,1,1,Friday,7.4,-2.3,5.0
ORD-02895,2024-11-23 00:30:15.307653832,East,Mobile App,Electronics,VIP,18,286.19,2,20.8,572.37,163.5,126.52,3,5,0,1,2024,11,4,Saturday,453.32,22.1,286.18
ORD-02816,2024-10-25 04:07:05.012506256,North,Online,Electronics,New,37,101.42,2,15.0,202.84,76.32,19.7,5,4,0,0,2024,10,4,Friday,172.41,9.71,101.42
ORD-02772,2024-10-09 02:29:06.873436720,West,Online,Clothing,New,38,33.1,1,10.1,5.0,2.93,1.56,5,5,0,0,2024,10,4,Wednesday,4.5,31.2,5.0
ORD-01718,2023-09-20 04:49:35.087543772,North,Mobile App,Clothing,New,56,96.22,1,3.1,96.22,65.09,28.13,3,5,0,0,2023,9,3,Wednesday,93.24,29.24,96.22
ORD-01816,2023-10-25 23:44:09.124562280,East,In-Store,Food & Beverage,New,31,14.91,2,5.5,29.83,11.16,5.89,0,5,0,0,2023,10,4,Wednesday,28.19,19.75,14.92
ORD-02261,2024-04-05 11:53:09.394697352,East,In-Store,Books,New,21,24.98,3,6.7,74.95,17.68,16.88,0,2,0,0,2024,4,2,Friday,69.93,22.52,24.98
ORD-01097,2023-02-05 10:08:42.261130565,South,In-Store,Electronics,VIP,22,5.3,6,14.0,31.77,4.11,2.66,0,4,0,0,2023,2,1,Sunday,27.32,8.37,5.3
ORD-02354,2024-05-09 10:58:24.552276136,South,Online,Home & Garden,New,34,118.2,2,0.7,236.4,73.61,87.59,6,5,0,0,2024,5,2,Thursday,234.75,37.05,118.2
ORD-02458,2024-06-16 10:28:09.244622312,North,Mobile App,Food & Beverage,New,38,40.77,2,10.5,81.54,29.95,13.07,3,4,0,0,2024,6,2,Sunday,72.98,16.03,40.77
ORD-01769,2023-10-08 19:48:35.657828916,West,Mobile App,Clothing,New,38,21.58,1,15.7,21.58,15.16,3.03,3,3,1,0,2023,10,4,Sunday,18.19,14.04,21.58
ORD-01139,2023-02-20 18:14:56.848424212,West,Mobile App,Home & Garden,VIP,70,60.51,1,16.9,60.51,35.67,14.6,2,4,0,0,2023,2,1,Monday,50.28,24.13,60.51
ORD-01806,2023-10-22 08:05:31.365682840,West,Mobile App,Electronics,Returning,30,5.0,6,11.7,30.0,2.96,8.71,2,4,0,0,2023,10,4,Sunday,26.49,29.03,5.0
ORD-02334,2024-05-02 03:41:09.034517256,West,Mobile App,Food & Beverage,Returning,46,11.83,6,1.7,70.97,9.29,14.01,1,4,0,0,2024,5,2,Thursday,69.76,19.74,11.83
ORD-01717,2023-09-19 20:03:43.311655828,West,Phone,Food & Beverage,Returning,38,25.66,2,19.1,51.32,15.56,10.4,7,4,0,0,2023,9,3,Tuesday,41.52,20.27,25.66
ORD-02361,2024-05-12 00:19:26.983491744,North,Online,Electronics,Returning,35,173.03,1,7.0,173.03,117.94,43.0,2,4,0,0,2024,5,2,Sunday,160.92,24.85,173.03
ORD-02713,2024-09-17 13:23:12.096048024,South,In-Store,Food & Beverage,Returning,37,41.14,10,14.7,411.38,25.86,92.31,0,3,0,0,2024,9,3,Tuesday,350.91,22.44,41.14
ORD-01954,2023-12-15 09:13:14.197098548,South,Phone,Home & Garden,VIP,28,62.09,3,23.9,186.28,43.33,11.79,4,4,1,0,2023,12,4,Friday,141.76,6.33,62.09
ORD-02778,2024-10-11 07:04:17.528764384,North,Mobile App,Books,VIP,18,12.42,6,19.5,74.53,8.13,11.17,1,4,0,0,2024,10,4,Friday,60.0,14.99,12.42
ORD-02829,2024-10-29 22:03:18.099049528,North,Online,Home & Garden,New,24,85.48,1,19.7,85.48,60.43,8.24,1,5,0,0,2024,10,4,Tuesday,68.64,9.64,85.48
ORD-01128,2023-02-16 17:50:27.313656828,North,Mobile App,Clothing,New,28,29.28,2,11.6,58.57,22.48,8.02,3,5,0,0,2023,2,1,Thursday,51.78,13.69,29.28
ORD-01694,2023-09-11 10:28:52.466233116,North,Phone,Clothing,Returning,37,64.23,1,17.3,64.23,35.82,17.29,3,3,0,0,2023,9,3,Monday,53.12,26.92,64.23
ORD-01674,2023-09-04 03:11:36.948474236,South,Mobile App,Clothing,New,24,53.02,1,12.7,53.02,36.67,9.6,3,1,0,0,2023,9,3,Monday,46.29,18.11,53.02
ORD-02308,2024-04-22 15:48:42.861430720,South,Online,Books,Returning,55,19.88,2,16.1,39.77,13.07,7.25,3,4,0,0,2024,4,2,Monday,33.37,18.23,19.89
ORD-02961,2024-12-17 02:57:12.516258128,South,Online,Food & Beverage,New,40,23.96,1,10.2,23.96,15.01,6.51,4,5,0,0,2024,12,4,Tuesday,21.52,27.17,23.96
ORD-01522,2023-07-10 15:00:27.013506754,West,Online,Books,Returning,23,23.99,2,7.1,47.99,16.35,11.87,2,4,0,0,2023,7,3,Monday,44.58,24.73,24.0
ORD-01264,2023-04-07 09:47:48.834417209,West,In-Store,Sports,VIP,27,99.25,4,15.9,397.01,69.07,57.79,0,4,0,0,2023,4,2,Friday,333.89,14.56,99.25
ORD-02005,2024-01-03 00:12:14.767383692,East,Mobile App,Electronics,Returning,30,234.91,1,13.1,234.91,152.35,51.74,3,3,0,0,2024,1,1,Wednesday,204.14,22.03,234.91
ORD-02787,2024-10-14 13:57:03.511755880,East,In-Store,Books,VIP,59,13.83,2,18.8,27.66,8.35,5.78,0,5,0,0,2024,10,4,Monday,22.46,20.9,13.83
ORD-02595,2024-08-05 11:11:22.541270640,East,In-Store,Home & Garden,VIP,29,60.78,2,17.4,121.56,48.21,3.96,1,5,0,0,2024,8,3,Monday,100.41,3.26,60.78
ORD-01631,2023-08-19 10:19:30.585292648,West,Mobile App,Clothing,New,35,44.76,1,12.0,44.76,31.5,7.88,3,3,0,0,2023,8,3,Saturday,39.39,17.61,44.76
ORD-01498,2023-07-01 20:39:44.392196098,West,Phone,Clothing,New,53,21.28,2,2.0,42.55,15.9,9.9,4,4,0,0,2023,7,3,Saturday,41.7,23.27,21.28
ORD-02650,2024-08-25 13:13:50.215107552,North,Mobile App,Sports,New,42,46.89,1,11.5,46.89,29.03,12.46,4,5,0,0,2024,8,3,Sunday,41.5,26.57,46.89
ORD-02332,2024-05-01 10:09:25.482741368,North,Online,Electronics,VIP,24,268.16,4,20.5,1072.65,174.76,153.88,4,5,0,1,2024,5,2,Wednesday,852.76,14.35,268.16
ORD-02757,2024-10-03 15:01:10.235117560,South,Online,Clothing,VIP,52,20.21,2,23.4,40.42,13.52,3.94,2,3,0,0,2024,10,4,Thursday,30.96,9.75,20.21
ORD-01918,2023-12-02 05:42:10.265132568,East,In-Store,Sports,Returning,18,88.2,2,9.2,176.4,53.58,53.11,0,3,0,0,2023,12,4,Saturday,160.17,30.11,88.2
ORD-01432,2023-06-07 18:12:47.183591796,East,Phone,Home & Garden,VIP,36,86.52,3,16.8,259.57,66.83,15.34,4,4,0,0,2023,6,2,Wednesday,215.96,5.91,86.52
ORD-02162,2024-02-29 08:12:43.581790896,South,Online,Clothing,Returning,37,97.78,2,4.6,195.56,70.95,44.58,1,5,0,0,2024,2,1,Thursday,186.56,22.8,97.78
ORD-02602,2024-08-08 00:32:24.972486248,North,Online,Electronics,Returning,39,209.01,3,18.2,627.03,139.38,94.97,3,3,0,0,2024,8,3,Thursday,512.91,15.15,209.01
ORD-01068,2023-01-25 19:58:40.760380190,North,Online,Sports,New,36,47.23,5,9.7,236.16,33.68,44.88,2,4,0,0,2023,1,1,Wednesday,213.25,19.0,47.23
ORD-02215,2024-03-19 16:43:27.703851928,North,Online,Home & Garden,Returning,45,56.34,2,14.3,112.69,31.31,34.0,3,4,0,0,2024,3,1,Tuesday,96.58,30.17,56.34
ORD-02559,2024-07-23 07:40:18.609304656,West,In-Store,Sports,VIP,46,59.43,1,19.1,59.43,39.38,8.7,0,4,0,0,2024,7,3,Tuesday,48.08,14.64,59.43
ORD-02203,2024-03-15 07:33:06.393196600,South,Mobile App,Sports,New,37,5.0,1,11.6,5.0,3.52,1.26,4,4,0,0,2024,3,1,Friday,4.42,25.2,5.0
ORD-01835,2023-11-01 22:15:32.866433216,South,Phone,Electronics,New,46,71.11,2,1.0,142.21,43.12,54.56,6,5,0,0,2023,11,4,Wednesday,140.79,38.37,71.1
ORD-01573,2023-07-29 05:59:27.583791896,East,In-Store,Sports,VIP,54,28.04,9,19.2,252.32,15.67,62.76,2,4,0,0,2023,7,3,Saturday,203.87,24.87,28.04
ORD-01334,2023-05-02 23:18:13.146573286,North,Online,Clothing,New,32,54.56,7,5.7,381.93,36.09,107.54,4,3,0,0,2023,5,2,Tuesday,360.16,28.16,54.56
ORD-01338,2023-05-04 10:21:40.250125062,South,Online,Clothing,Returning,42,17.52,1,14.6,17.52,11.3,3.66,2,4,0,0,2023,5,2,Thursday,14.96,20.89,17.52
ORD-02671,2024-09-02 05:16:57.508754376,West,Online,Clothing,Returning,24,32.23,1,1.1,32.23,23.84,8.04,4,3,1,0,2024,9,3,Monday,31.88,24.95,32.23
ORD-01664,2023-08-31 11:32:59.189594796,North,In-Store,Books,VIP,44,13.37,3,26.8,40.12,7.98,5.43,0,4,0,0,2023,8,3,Thursday,29.37,13.53,13.37
ORD-01383,2023-05-20 20:45:30.165082542,West,In-Store,Home & Garden,New,47,70.02,1,1.4,70.02,39.17,29.87,0,3,0,0,2023,5,2,Saturday,69.04,42.66,70.02
ORD-02571,2024-07-27 16:50:39.919959984,North,In-Store,Electronics,Returning,65,47.84,6,7.8,287.04,37.68,38.51,0,4,1,0,2024,7,3,Saturday,264.65,13.42,47.84
ORD-01055,2023-01-21 02:02:27.673836918,West,Mobile App,Electronics,Returning,28,5.0,10,0.8,50.0,3.43,15.29,0,4,0,0,2023,1,1,Saturday,49.6,30.58,5.0
ORD-01698,2023-09-12 21:32:19.569784892,North,Mobile App,Electronics,VIP,53,182.81,2,18.8,365.63,144.96,7.07,0,3,0,0,2023,9,3,Tuesday,296.89,1.93,182.82
ORD-02561,2024-07-24 01:12:02.161080544,North,Mobile App,Food & Beverage,Returning,23,17.29,3,17.4,51.86,10.54,11.19,3,2,0,0,2024,7,3,Wednesday,42.84,21.58,17.29
ORD-01702,2023-09-14 08:35:46.673336668,South,Online,Sports,Returning,22,76.22,1,16.6,76.22,51.94,11.63,4,3,0,0,2023,9,3,Thursday,63.57,15.26,76.22
ORD-02539,2024-07-16 00:23:03.091545776,South,Online,Home & Garden,Returning,71,49.32,2,13.8,98.65,36.39,12.28,5,4,0,0,2024,7,3,Tuesday,85.04,12.45,49.32
ORD-02205,2024-03-16 01:04:49.944972488,East,Mobile App,Clothing,New,30,25.61,1,11.6,25.61,17.92,3.67,3,4,0,0,2024,3,1,Saturday,22.64,14.33,25.61
ORD-02687,2024-09-08 01:30:45.922961480,South,Online,Food & Beverage,New,23,31.97,9,8.6,287.7,22.16,63.6,2,4,0,0,2024,9,3,Sunday,262.96,22.11,31.97
ORD-01170,2023-03-04 01:56:41.900950475,East,Mobile App,Electronics,New,56,130.35,8,2.6,1042.8,93.96,263.66,3,5,0,0,2023,3,1,Saturday,1015.69,25.28,130.35
ORD-01173,2023-03-05 04:14:17.228614307,North,Mobile App,Home & Garden,VIP,32,86.56,2,12.7,173.12,49.33,52.4,2,4,1,0,2023,3,1,Sunday,151.13,30.27,86.56
ORD-02659,2024-08-28 20:06:36.198099048,South,Phone,Home & Garden,Returning,42,122.3,4,13.7,489.19,70.72,139.43,3,3,0,0,2024,8,3,Wednesday,422.17,28.5,122.3
ORD-01326,2023-04-30 01:11:18.939469736,East,Mobile App,Electronics,VIP,53,72.72,3,27.5,218.16,52.7,-0.02,3,3,0,0,2023,4,2,Sunday,158.17,-0.01,72.72
ORD-01503,2023-07-03 16:29:03.271635818,West,Phone,Electronics,New,48,109.88,1,7.3,109.88,69.36,32.47,5,1,0,0,2023,7,3,Monday,101.86,29.55,109.88
ORD-02568,2024-07-26 14:33:04.592296152,East,Mobile App,Books,VIP,43,30.21,3,23.9,90.64,20.75,6.74,3,4,0,0,2024,7,3,Friday,68.98,7.44,30.21
ORD-01409,2023-05-30 08:37:56.338169084,North,In-Store,Home & Garden,VIP,18,115.01,1,24.4,115.01,76.29,10.71,0,5,0,0,2023,5,2,Tuesday,86.95,9.31,115.01
ORD-02158,2024-02-27 21:09:16.478239120,West,Mobile App,Home & Garden,New,34,43.8,7,15.2,306.61,30.56,45.96,2,2,0,0,2024,2,1,Tuesday,260.01,14.99,43.8
ORD-01297,2023-04-19 11:01:17.438719360,North,Online,Electronics,New,52,259.28,1,5.6,259.28,150.42,94.4,2,5,0,1,2023,4,2,Wednesday,244.76,36.41,259.28
ORD-02748,2024-09-30 08:08:24.252126064,East,In-Store,Food & Beverage,New,58,12.04,2,15.8,24.07,8.68,2.91,2,5,0,0,2024,9,3,Monday,20.27,12.09,12.04
ORD-01833,2023-11-01 04:43:49.314657328,North,Online,Electronics,VIP,31,161.29,3,15.9,483.87,114.45,63.37,4,2,0,0,2023,11,4,Wednesday,406.93,13.1,161.29
ORD-02706,2024-09-15 00:02:09.664832416,East,Mobile App,Books,Returning,37,15.5,1,14.4,15.5,11.39,1.87,0,5,0,0,2024,9,3,Sunday,13.27,12.06,15.5
ORD-02277,2024-04-11 08:06:57.808904456,West,In-Store,Clothing,New,54,9.28,10,9.0,92.77,5.63,28.12,0,4,1,0,2024,4,2,Thursday,84.42,30.31,9.28
ORD-01715,2023-09-19 02:31:59.759879940,West,Online,Clothing,Returning,41,23.65,6,10.9,141.91,16.18,29.43,3,1,0,0,2023,9,3,Tuesday,126.44,20.74,23.65
ORD-01737,2023-09-27 03:20:58.829414708,West,In-Store,Clothing,New,27,25.44,2,9.3,50.87,16.45,13.23,0,3,0,0,2023,9,3,Wednesday,46.14,26.01,25.44
ORD-01671,2023-09-03 00:54:01.620810404,West,Online,Books,VIP,36,155.91,2,11.6,54.62,18.66,6.29,5,4,0,0,2023,9,3,Sunday,48.28,11.52,27.31
ORD-01648,2023-08-25 15:19:10.775387696,East,In-Store,Books,Returning,18,7.34,7,19.0,51.38,4.04,13.29,0,3,0,0,2023,8,3,Friday,41.62,25.87,7.34
ORD-01255,2023-04-04 02:55:02.851425713,East,In-Store,Sports,Returning,18,88.36,2,19.1,176.73,58.22,26.49,1,3,0,0,2023,4,2,Tuesday,142.97,14.99,88.36
ORD-02781,2024-10-12 09:21:52.856428216,West,Online,Clothing,New,35,64.44,8,3.0,515.52,47.16,122.84,2,3,0,0,2024,10,4,Saturday,500.05,23.83,64.44
ORD-02953,2024-12-14 04:50:18.309154576,East,Online,Home & Garden,New,32,114.96,1,10.9,114.96,79.78,22.7,3,4,0,0,2024,12,4,Saturday,102.43,19.75,114.96
ORD-02976,2024-12-22 14:25:09.154577288,North,Online,Electronics,VIP,62,50.86,1,11.0,50.86,37.3,7.97,2,2,0,0,2024,12,4,Sunday,45.27,15.67,50.86
ORD-02294,2024-04-17 13:06:37.998999504,West,Phone,Sports,New,22,7.81,7,1.4,54.67,5.89,12.68,5,4,0,0,2024,4,2,Wednesday,53.9,23.19,7.81
ORD-01721,2023-09-21 07:07:10.415207604,North,Mobile App,Electronics,New,18,122.61,2,5.2,245.22,91.35,49.73,7,2,0,0,2023,9,3,Thursday,232.47,20.28,122.61
ORD-01531,2023-07-13 21:53:12.996498250,West,Mobile App,Electronics,VIP,21,128.73,7,10.6,901.09,100.82,99.36,3,2,0,0,2023,7,3,Thursday,805.57,11.03,128.73
ORD-01407,2023-05-29 15:06:12.786393196,North,Online,Electronics,New,51,96.76,4,6.8,387.05,54.19,144.14,3,4,1,0,2023,5,2,Monday,360.73,37.24,96.76
ORD-01199,2023-03-14 16:06:43.401700851,East,Online,Home & Garden,New,43,22.64,2,17.1,45.29,17.06,3.44,4,3,0,0,2023,3,1,Tuesday,37.55,7.6,22.64
ORD-01473,2023-06-22 17:33:09.994997500,West,Mobile App,Clothing,VIP,33,65.55,3,10.9,196.65,38.29,60.41,2,5,0,0,2023,6,2,Thursday,175.22,30.72,65.55
ORD-01748,2023-10-01 03:45:28.364182092,West,Mobile App,Clothing,VIP,41,69.19,1,24.2,69.19,42.34,10.08,2,4,0,0,2023,10,4,Sunday,52.45,14.57,69.19
ORD-01735,2023-09-26 09:49:15.277638820,West,Mobile App,Electronics,Returning,42,45.41,2,16.6,90.82,29.39,16.92,4,4,0,0,2023,9,3,Tuesday,75.74,18.63,45.41
ORD-02188,2024-03-09 20:05:09.754877440,South,Mobile App,Food & Beverage,Returning,44,21.83,1,0.0,21.83,13.58,8.24,3,4,0,0,2024,3,1,Saturday,21.83,37.75,21.83
ORD-01216,2023-03-20 21:06:23.591795898,South,Mobile App,Electronics,New,45,5.0,1,16.1,5.0,3.74,0.46,4,4,0,0,2023,3,1,Monday,4.2,9.2,5.0
ORD-01253,2023-04-03 09:23:19.299649825,South,Mobile App,Home & Garden,New,32,15.9,1,17.2,15.9,9.99,3.17,5,5,1,0,2023,4,2,Monday,13.17,19.94,15.9
ORD-01152,2023-02-25 12:11:09.934967484,North,Mobile App,Sports,New,20,9.8,1,8.1,9.8,5.46,3.55,2,4,1,0,2023,2,1,Saturday,9.01,36.22,9.8
ORD-02280,2024-04-12 10:24:33.136568288,East,In-Store,Food & Beverage,Returning,59,24.66,4,2.8,98.65,14.85,36.47,0,4,0,0,2024,4,2,Friday,95.89,36.97,24.66
ORD-02941,2024-12-09 19:39:56.998499248,South,Mobile App,Electronics,Returning,18,227.09,1,3.4,227.09,131.07,88.33,4,5,0,0,2024,12,4,Monday,219.37,38.9,227.09
ORD-01935,2023-12-08 10:41:50.455227616,North,Online,Clothing,Returning,66,51.94,1,16.3,51.94,31.55,11.89,4,5,0,0,2023,12,4,Friday,43.47,22.89,51.94
ORD-02260,2024-04-05 03:07:17.618809408,North,Online,Electronics,New,37,197.8,6,5.0,1186.77,114.32,441.39,3,4,1,0,2024,4,2,Friday,1127.43,37.19,197.8
ORD-02448,2024-06-12 18:49:31.485742872,West,In-Store,Home & Garden,Returning,28,65.77,1,14.0,65.77,45.03,11.51,0,5,0,0,2024,6,2,Wednesday,56.56,17.5,65.77
ORD-02201,2024-03-14 14:01:22.841420712,North,In-Store,Food & Beverage,New,18,26.2,4,14.5,104.79,15.35,28.22,2,2,0,0,2024,3,1,Thursday,89.6,26.93,26.2
ORD-02643,2024-08-22 23:52:47.783891944,East,In-Store,Clothing,New,37,21.46,2,13.0,42.93,13.38,10.6,0,5,0,0,2024,8,3,Thursday,37.35,24.69,21.46
ORD-02618,2024-08-13 20:46:13.386693344,East,Mobile App,Home & Garden,VIP,39,110.87,2,20.2,221.74,62.45,52.0,2,4,0,0,2024,8,3,Tuesday,176.95,23.45,110.87
ORD-02775,2024-10-10 04:46:42.201100552,South,Phone,Clothing,New,41,73.4,3,12.6,220.21,43.81,60.98,6,3,0,0,2024,10,4,Thursday,192.46,27.69,73.4
ORD-01530,2023-07-13 13:07:21.220610306,West,Mobile App,Clothing,Returning,58,16.2,3,2.8,48.6,10.81,14.81,1,4,0,0,2023,7,3,Thursday,47.24,30.47,16.2
ORD-02172,2024-03-03 23:51:21.340670336,East,Online,Electronics,Returning,18,112.37,6,12.4,674.24,79.83,111.37,2,3,1,0,2024,3,1,Sunday,590.63,16.52,112.37
ORD-02257,2024-04-04 00:49:42.291145576,South,Online,Home & Garden,New,63,57.52,4,7.8,230.1,31.89,84.49,5,1,1,0,2024,4,2,Thursday,212.15,36.72,57.52
ORD-01240,2023-03-29 15:27:06.213106553,West,Mobile App,Sports,VIP,55,5.0,3,22.6,15.0,3.41,1.39,1,4,0,0,2023,3,1,Wednesday,11.61,9.27,5.0
